gene_id,non_coding,mzt_gene_class,hourly_wave,utr,s8mers,s7mera1,s7merm8,s6mer,s6mero,target
ENSDARG00000057987,no,maternal,not_assigned,ENSDARG00000057987:UTR3,0,0,0,0,0,others
ENSDARG00000057997,no,maternal_zygotic,not_assigned,ENSDARG00000057997:UTR2,0,0,0,0,0,others
ENSDARG00000058000,no,maternal_zygotic,5,ENSDARG00000058000:UTR4,0,0,0,1,0,putative_targets
ENSDARG00000058022,no,maternal,not_assigned,ENSDARG00000058022:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000058030,no,maternal_zygotic,6,ENSDARG00000058030:UTR6,0,0,0,0,0,others
ENSDARG00000058038,no,maternal,not_assigned,ENSDARG00000058038:UTR5,0,0,0,0,0,others
ENSDARG00000058041,no,maternal_zygotic,5,ENSDARG00000058041:UTR2,0,0,0,0,0,others
ENSDARG00000058044,no,maternal_zygotic,7,ENSDARG00000058044:UTR3,0,0,0,0,0,others
ENSDARG00000058047,no,maternal_zygotic,5,ENSDARG00000058047:UTR9,0,0,1,0,0,putative_targets
ENSDARG00000058062,no,maternal_zygotic,7,ENSDARG00000058062:UTR4,0,0,0,0,0,controls
ENSDARG00000058068,no,maternal,not_assigned,ENSDARG00000058068,0,0,0,0,0,others
ENSDARG00000058079,no,maternal,not_assigned,ENSDARG00000058079:UTR2,0,0,0,0,0,others
ENSDARG00000058088,no,maternal_zygotic,7,ENSDARG00000058088:UTR4,0,0,0,0,0,others
ENSDARG00000058089,no,maternal_zygotic,6,ENSDARG00000058089:UTR2,0,0,0,0,0,others
ENSDARG00000058094,no,maternal,not_assigned,ENSDARG00000058094:UTR3,0,0,0,0,0,others
ENSDARG00000058102,no,maternal,not_assigned,ENSDARG00000058102:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000058105,no,maternal_zygotic,5,ENSDARG00000058105:UTR2,0,0,0,0,0,others
ENSDARG00000058114,no,maternal,not_assigned,ENSDARG00000058114:UTR2,0,0,0,0,0,others
ENSDARG00000058128,no,maternal_zygotic,6,ENSDARG00000058128:UTR2,0,0,0,0,0,others
ENSDARG00000058148,no,maternal_zygotic,6,ENSDARG00000058148:UTR10,0,0,0,0,1,putative_targets
ENSDARG00000058159,no,maternal_zygotic,not_assigned,ENSDARG00000058159:UTR5,0,0,0,0,0,others
ENSDARG00000058179,no,zygotic,4,ENSDARG00000058179:UTR3,0,0,1,0,0,putative_targets
ENSDARG00000058202,no,maternal,not_assigned,ENSDARG00000058202:UTR2,0,0,0,0,0,others
ENSDARG00000058203,no,maternal_zygotic,5,ENSDARG00000058203:UTR5,0,0,0,0,0,others
ENSDARG00000058208,no,maternal,not_assigned,ENSDARG00000058208:UTR4,0,0,0,0,0,others
ENSDARG00000058212,no,maternal_zygotic,6,ENSDARG00000058212:UTR6,0,0,0,1,0,putative_targets
ENSDARG00000058220,no,maternal_zygotic,6,ENSDARG00000058220:UTR4,0,1,0,0,0,putative_targets
ENSDARG00000058221,no,maternal_zygotic,6,ENSDARG00000058221:UTR2,0,0,1,1,2,putative_targets
ENSDARG00000058225,no,maternal_zygotic,6,ENSDARG00000058225:UTR4,0,1,0,1,2,putative_targets
ENSDARG00000058226,no,zygotic,5,ENSDARG00000058226:UTR2,0,0,0,0,0,others
ENSDARG00000058229,no,maternal,not_assigned,ENSDARG00000058229:UTR10,0,0,0,1,0,putative_targets
ENSDARG00000058230,no,maternal_zygotic,5,ENSDARG00000058230:UTR2,0,0,0,0,0,controls
ENSDARG00000058231,no,zygotic,7,ENSDARG00000058231:UTR3,0,0,0,0,0,others
ENSDARG00000058237,no,maternal,not_assigned,ENSDARG00000058237:UTR5,0,0,0,0,0,others
ENSDARG00000058257,no,maternal_zygotic,6,ENSDARG00000058257:UTR2,0,0,0,0,0,others
ENSDARG00000058260,no,maternal_zygotic,7,ENSDARG00000058260:UTR2,0,0,0,0,0,others
ENSDARG00000058267,no,maternal,not_assigned,ENSDARG00000058267:UTR9,0,0,0,0,0,controls
ENSDARG00000058287,no,maternal_zygotic,5,ENSDARG00000058287:UTR8,0,0,0,0,0,others
ENSDARG00000058292,no,maternal_zygotic,5,ENSDARG00000058292:UTR5,0,0,0,0,0,controls
ENSDARG00000058297,no,maternal_zygotic,6,ENSDARG00000058297:UTR2,0,0,0,0,0,others
ENSDARG00000058302,no,zygotic,7,ENSDARG00000058302:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000058306,no,maternal_zygotic,6,ENSDARG00000058306:UTR2,0,0,0,0,0,controls
ENSDARG00000058322,no,maternal,not_assigned,ENSDARG00000058322:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000058325,no,maternal_zygotic,6,ENSDARG00000058325:UTR4,0,0,1,1,2,putative_targets
ENSDARG00000058328,no,maternal_zygotic,5,ENSDARG00000058328:UTR5,0,0,0,0,0,controls
ENSDARG00000058346,no,maternal_zygotic,6,ENSDARG00000058346:UTR2,0,0,0,0,0,others
ENSDARG00000058349,no,maternal_zygotic,5,ENSDARG00000058349:UTR3,0,0,0,0,0,others
ENSDARG00000058352,no,maternal,not_assigned,ENSDARG00000058352:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000058354,no,maternal_zygotic,5,ENSDARG00000058354:UTR3,0,0,0,0,0,controls
ENSDARG00000058358,no,zygotic,4,ENSDARG00000058358:UTR2,0,0,0,0,0,controls
ENSDARG00000058366,no,maternal_zygotic,6,ENSDARG00000058366:UTR3,0,0,0,0,0,others
ENSDARG00000058367,no,maternal,not_assigned,ENSDARG00000058367:UTR2,0,0,0,0,0,others
ENSDARG00000058369,no,zygotic,4,ENSDARG00000058369:UTR2,0,0,0,0,0,others
ENSDARG00000058371,no,zygotic,5,ENSDARG00000058371:UTR5,0,0,0,0,0,others
ENSDARG00000058372,no,maternal,not_assigned,ENSDARG00000058372:UTR3,0,0,0,0,0,others
ENSDARG00000058379,no,zygotic,6,ENSDARG00000058379:UTR5,0,0,0,0,2,putative_targets
ENSDARG00000058394,no,maternal_zygotic,7,ENSDARG00000058394:UTR3,0,0,1,0,1,putative_targets
ENSDARG00000058425,no,maternal_zygotic,6,ENSDARG00000058425:UTR2,0,0,0,0,0,others
ENSDARG00000058444,no,maternal_zygotic,7,ENSDARG00000058444:UTR2,0,0,1,1,0,putative_targets
ENSDARG00000058448,no,maternal_zygotic,7,ENSDARG00000058448:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000058451,no,maternal_zygotic,5,ENSDARG00000058451:UTR5,0,0,0,0,0,others
ENSDARG00000058452,no,maternal_zygotic,6,ENSDARG00000058452:UTR5,0,0,0,2,0,known_target
ENSDARG00000058454,no,maternal_zygotic,4,ENSDARG00000058454:UTR5,0,0,0,0,0,controls
ENSDARG00000058459,no,maternal,not_assigned,ENSDARG00000058459:UTR4,0,1,0,1,0,putative_targets
ENSDARG00000058461,no,maternal_zygotic,7,ENSDARG00000058461:UTR2,0,0,0,0,0,others
ENSDARG00000058463,no,maternal_zygotic,6,ENSDARG00000058463:UTR3,0,0,0,0,0,others
ENSDARG00000058467,no,maternal_zygotic,6,ENSDARG00000058467:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000058471,no,maternal_zygotic,4,ENSDARG00000058471:UTR2,0,0,0,0,0,others
ENSDARG00000058479,no,zygotic,7,ENSDARG00000058479:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000058480,no,maternal_zygotic,6,ENSDARG00000058480:UTR3,0,0,0,0,0,others
ENSDARG00000058494,no,maternal_zygotic,7,ENSDARG00000058494:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000058504,no,maternal_zygotic,7,ENSDARG00000058504:UTR7,0,0,1,0,0,putative_targets
ENSDARG00000058522,no,maternal,not_assigned,ENSDARG00000058522:UTR3,0,0,1,3,1,putative_targets
ENSDARG00000058528,no,maternal_zygotic,6,ENSDARG00000058528:UTR8,0,0,0,0,0,others
ENSDARG00000058533,no,maternal_zygotic,7,ENSDARG00000058533:UTR2,0,0,0,0,0,others
ENSDARG00000058538,no,zygotic,5,ENSDARG00000058538:UTR3,0,0,1,0,0,putative_targets
ENSDARG00000058560,no,maternal_zygotic,5,ENSDARG00000058560:UTR9,0,0,0,0,0,others
ENSDARG00000058561,no,maternal,not_assigned,ENSDARG00000058561:UTR3,0,0,0,0,0,others
ENSDARG00000058574,no,maternal,not_assigned,ENSDARG00000058574:UTR7,0,0,0,0,0,others
ENSDARG00000058578,no,maternal,not_assigned,ENSDARG00000058578:UTR6,0,0,0,0,0,others
ENSDARG00000058593,no,maternal,not_assigned,ENSDARG00000058593:UTR2,0,0,0,0,0,others
ENSDARG00000058597,no,maternal_zygotic,4,ENSDARG00000058597:UTR7,0,0,0,1,0,putative_targets
ENSDARG00000058605,no,maternal,not_assigned,ENSDARG00000058605:UTR2,0,0,0,0,0,controls
ENSDARG00000058630,no,maternal,not_assigned,ENSDARG00000058630:UTR5,0,0,0,0,0,others
ENSDARG00000058638,no,maternal,not_assigned,ENSDARG00000058638:UTR8,0,0,0,0,0,controls
ENSDARG00000058650,no,maternal_zygotic,5,ENSDARG00000058650:UTR5,0,0,0,0,0,controls
ENSDARG00000058660,no,maternal_zygotic,5,ENSDARG00000058660:UTR5,0,0,0,0,0,others
ENSDARG00000058679,no,maternal,not_assigned,ENSDARG00000058679:UTR2,0,0,0,0,0,others
ENSDARG00000058690,no,maternal_zygotic,7,ENSDARG00000058690:UTR7,0,0,0,0,0,others
ENSDARG00000058693,no,maternal_zygotic,5,ENSDARG00000058693:UTR17,0,1,0,0,0,putative_targets
ENSDARG00000058696,no,zygotic,6,ENSDARG00000058696:UTR9,0,0,0,0,0,others
ENSDARG00000058710,no,maternal_zygotic,6,ENSDARG00000058710:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000058719,no,maternal,not_assigned,ENSDARG00000058719:UTR2,0,0,1,2,1,known_target
ENSDARG00000058728,no,maternal,not_assigned,ENSDARG00000058728:UTR3,0,0,0,0,0,others
ENSDARG00000058729,no,maternal_zygotic,5,ENSDARG00000058729:UTR4,0,0,0,0,0,controls
ENSDARG00000058730,no,zygotic,6,ENSDARG00000058730:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000058734,no,maternal_zygotic,5,ENSDARG00000058734:UTR6,0,0,0,0,2,putative_targets
ENSDARG00000058740,no,maternal_zygotic,not_assigned,ENSDARG00000058740:UTR5,0,0,0,0,0,controls
ENSDARG00000058746,no,maternal_zygotic,6,ENSDARG00000058746:UTR3,0,0,0,1,0,putative_targets
ENSDARG00000058800,no,zygotic,7,ENSDARG00000058800:UTR2,0,0,0,0,0,controls
ENSDARG00000058801,no,maternal,not_assigned,ENSDARG00000058801:UTR3,0,0,0,0,0,others
ENSDARG00000058806,no,maternal,not_assigned,ENSDARG00000058806:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000058818,no,maternal_zygotic,7,ENSDARG00000058818:UTR3,0,0,0,0,0,others
ENSDARG00000058819,no,zygotic,7,ENSDARG00000058819:UTR2,0,0,0,0,0,others
ENSDARG00000058820,no,maternal,not_assigned,ENSDARG00000058820:UTR7,0,0,0,0,0,others
ENSDARG00000058821,no,maternal,not_assigned,ENSDARG00000058821:UTR6,0,0,0,1,0,putative_targets
ENSDARG00000058824,no,zygotic,6,ENSDARG00000058824:UTR8,0,0,0,0,0,others
ENSDARG00000058828,no,maternal_zygotic,5,ENSDARG00000058828:UTR4,0,0,0,2,0,putative_targets
ENSDARG00000058830,no,maternal_zygotic,5,ENSDARG00000058830:UTR5,0,0,0,0,1,putative_targets
ENSDARG00000058853,no,maternal,not_assigned,ENSDARG00000058853:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000058857,no,maternal_zygotic,6,ENSDARG00000058857:UTR3,0,0,0,0,0,others
ENSDARG00000058861,no,maternal_zygotic,6,ENSDARG00000058861:UTR4,0,0,0,0,0,controls
ENSDARG00000058865,no,maternal,not_assigned,ENSDARG00000058865:UTR2,0,0,0,0,0,controls
ENSDARG00000058868,no,maternal_zygotic,6,ENSDARG00000058868:UTR1,0,0,0,0,0,others
ENSDARG00000058893,no,maternal_zygotic,7,ENSDARG00000058893:UTR5,0,0,0,0,0,others
ENSDARG00000058917,no,zygotic,4,ENSDARG00000058917:UTR2,0,0,0,0,0,others
ENSDARG00000058939,no,maternal,not_assigned,ENSDARG00000058939:UTR4,0,0,1,0,2,putative_targets
ENSDARG00000058940,no,undetermined,not_assigned,ENSDARG00000058940:UTR2,0,0,0,0,0,controls
ENSDARG00000058943,no,maternal_zygotic,7,ENSDARG00000058943:UTR3,0,0,0,0,0,others
ENSDARG00000058962,no,maternal_zygotic,6,ENSDARG00000058962:UTR4,0,0,0,0,0,others
ENSDARG00000058966,no,zygotic,6,ENSDARG00000058966:UTR2,0,0,0,0,0,others
ENSDARG00000058968,no,maternal_zygotic,7,ENSDARG00000058968:UTR2,0,0,0,0,0,others
ENSDARG00000058978,no,maternal,not_assigned,ENSDARG00000058978:UTR2,0,0,0,0,0,others
ENSDARG00000058984,no,maternal,not_assigned,ENSDARG00000058984:UTR2,0,0,0,0,0,controls
ENSDARG00000058992,no,zygotic,5,ENSDARG00000058992:UTR3,0,0,0,2,2,putative_targets
ENSDARG00000058993,no,maternal,not_assigned,ENSDARG00000058993:UTR2,0,0,0,0,0,others
ENSDARG00000058996,no,maternal_zygotic,7,ENSDARG00000058996:UTR2,0,0,0,0,0,others
ENSDARG00000059001,no,maternal_zygotic,4,ENSDARG00000059001:UTR2,0,0,0,0,0,controls
ENSDARG00000059003,no,maternal,not_assigned,ENSDARG00000059003:UTR4,0,0,0,0,0,others
ENSDARG00000059006,no,maternal,not_assigned,ENSDARG00000059006:UTR4,0,0,0,0,0,controls
ENSDARG00000059028,no,maternal,not_assigned,ENSDARG00000059028:UTR6,0,0,0,0,0,others
ENSDARG00000059035,no,maternal_zygotic,not_assigned,ENSDARG00000059035:UTR3,1,0,0,0,1,known_target
ENSDARG00000059046,no,maternal,not_assigned,ENSDARG00000059046:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000059053,no,zygotic,6,ENSDARG00000059053:UTR2,0,0,0,0,0,others
ENSDARG00000059057,no,maternal,not_assigned,ENSDARG00000059057:UTR3,0,0,0,0,0,controls
ENSDARG00000059070,no,maternal_zygotic,6,ENSDARG00000059070:UTR2,0,0,1,0,0,putative_targets
ENSDARG00000059073,no,zygotic,4,ENSDARG00000059073:UTR3,0,0,0,0,0,others
ENSDARG00000059075,no,maternal_zygotic,5,ENSDARG00000059075:UTR1,0,0,0,0,0,others
ENSDARG00000059079,no,maternal_zygotic,7,ENSDARG00000059079:UTR2,0,0,0,0,0,controls
ENSDARG00000059097,no,maternal_zygotic,5,ENSDARG00000059097:UTR11,0,0,0,0,0,others
ENSDARG00000059109,no,zygotic,5,ENSDARG00000059109:UTR5,0,0,0,0,0,controls
ENSDARG00000059123,no,zygotic,6,ENSDARG00000059123:UTR6,0,0,0,1,0,putative_targets
ENSDARG00000059125,no,maternal_zygotic,5,ENSDARG00000059125:UTR1,0,0,0,2,0,putative_targets
ENSDARG00000059128,no,maternal_zygotic,4,ENSDARG00000059128:UTR5,0,0,0,0,0,others
ENSDARG00000059131,no,maternal,not_assigned,ENSDARG00000059131:UTR8,0,0,0,1,0,known_target
ENSDARG00000059150,no,maternal,not_assigned,ENSDARG00000059150:UTR3,0,0,0,0,0,others
ENSDARG00000059177,no,maternal,not_assigned,ENSDARG00000059177:UTR2,0,0,0,0,0,controls
ENSDARG00000059209,no,maternal,not_assigned,ENSDARG00000059209:UTR3,0,0,0,0,0,controls
ENSDARG00000059212,no,maternal_zygotic,6,ENSDARG00000059212:UTR2,0,0,0,0,2,putative_targets
ENSDARG00000059226,no,maternal,not_assigned,ENSDARG00000059226:UTR2,0,0,0,0,0,others
ENSDARG00000059227,no,zygotic,7,ENSDARG00000059227:UTR2,0,0,0,0,0,others
ENSDARG00000059234,no,maternal_zygotic,7,ENSDARG00000059234:UTR2,0,0,0,0,0,controls
ENSDARG00000059244,no,maternal,not_assigned,ENSDARG00000059244:UTR8,0,0,0,0,0,others
ENSDARG00000059247,no,maternal,not_assigned,ENSDARG00000059247:UTR5,0,0,0,0,0,others
ENSDARG00000059252,no,maternal,not_assigned,ENSDARG00000059252:UTR6,0,0,0,0,0,others
ENSDARG00000059279,no,maternal_zygotic,4,ENSDARG00000059279:UTR7,0,0,0,1,0,putative_targets
ENSDARG00000059298,no,zygotic,6,ENSDARG00000059298:UTR2,0,0,0,0,0,others
ENSDARG00000059303,no,maternal_zygotic,4,ENSDARG00000059303:UTR7,0,0,0,0,0,controls
ENSDARG00000059304,no,maternal_zygotic,5,ENSDARG00000059304:UTR4,0,0,0,0,0,others
ENSDARG00000059308,no,maternal_zygotic,5,ENSDARG00000059308:UTR2,0,0,0,0,0,others
ENSDARG00000059322,no,maternal_zygotic,6,ENSDARG00000059322:UTR6,0,0,0,0,0,others
ENSDARG00000059323,no,maternal_zygotic,5,ENSDARG00000059323:UTR2,0,1,0,0,1,putative_targets
ENSDARG00000059327,no,zygotic,4,ENSDARG00000059327:UTR5,0,0,0,0,0,others
ENSDARG00000059333,no,zygotic,7,ENSDARG00000059333:UTR5,0,0,0,0,0,others
ENSDARG00000059337,no,maternal_zygotic,4,ENSDARG00000059337:UTR5,0,0,0,0,0,others
ENSDARG00000059347,no,undetermined,not_assigned,ENSDARG00000059347:UTR5,0,0,0,0,0,others
ENSDARG00000059354,no,maternal,not_assigned,ENSDARG00000059354:UTR2,1,0,0,1,0,putative_targets
ENSDARG00000059360,no,maternal_zygotic,4,ENSDARG00000059360:UTR12,0,0,0,0,0,controls
ENSDARG00000059373,no,maternal_zygotic,5,ENSDARG00000059373:UTR2,0,0,0,0,0,others
ENSDARG00000059398,no,maternal_zygotic,4,ENSDARG00000059398:UTR4,0,0,0,0,0,others
ENSDARG00000059400,no,maternal_zygotic,6,ENSDARG00000059400:UTR2,0,0,0,0,0,others
ENSDARG00000059404,no,maternal,not_assigned,ENSDARG00000059404:UTR2,0,0,0,1,1,putative_targets
ENSDARG00000059406,no,maternal_zygotic,5,ENSDARG00000059406:UTR3,0,0,1,0,0,putative_targets
ENSDARG00000059412,no,maternal,not_assigned,ENSDARG00000059412:UTR2,0,0,0,0,0,others
ENSDARG00000059437,no,maternal,not_assigned,ENSDARG00000059437:UTR4,0,0,0,0,0,others
ENSDARG00000059442,no,maternal,not_assigned,ENSDARG00000059442:UTR2,0,0,0,1,1,putative_targets
ENSDARG00000059460,no,maternal,not_assigned,ENSDARG00000059460:UTR2,0,1,1,0,1,known_target
ENSDARG00000059461,no,maternal_zygotic,5,ENSDARG00000059461:UTR4,0,0,0,0,1,putative_targets
ENSDARG00000059474,no,maternal,not_assigned,ENSDARG00000059474:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000059503,no,maternal,not_assigned,ENSDARG00000059503,0,0,0,0,0,others
ENSDARG00000059553,no,maternal_zygotic,6,ENSDARG00000059553:UTR4,0,0,0,1,1,putative_targets
ENSDARG00000059556,no,maternal_zygotic,7,ENSDARG00000059556:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000059582,no,maternal,not_assigned,ENSDARG00000059582:UTR2,0,0,0,0,0,others
ENSDARG00000059596,no,maternal,not_assigned,ENSDARG00000059596:UTR9,0,0,0,0,0,controls
ENSDARG00000059600,no,maternal,not_assigned,ENSDARG00000059600:UTR3,1,1,0,0,0,putative_targets
ENSDARG00000059604,no,maternal_zygotic,7,ENSDARG00000059604:UTR2,0,0,0,0,2,putative_targets
ENSDARG00000059606,no,zygotic,6,ENSDARG00000059606:UTR8,0,0,0,0,0,others
ENSDARG00000059613,no,maternal,not_assigned,ENSDARG00000059613:UTR2,0,0,0,0,0,controls
ENSDARG00000059634,no,maternal_zygotic,7,ENSDARG00000059634:UTR6,0,0,0,0,0,others
ENSDARG00000059642,no,maternal,not_assigned,ENSDARG00000059642:UTR2,0,1,0,1,1,putative_targets
ENSDARG00000059646,no,maternal_zygotic,4,ENSDARG00000059646:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000059653,no,maternal_zygotic,6,ENSDARG00000059653:UTR3,0,0,0,0,0,controls
ENSDARG00000059654,no,maternal_zygotic,5,ENSDARG00000059654:UTR3,0,0,0,0,0,others
ENSDARG00000059657,no,maternal,not_assigned,ENSDARG00000059657:UTR2,0,0,0,0,0,others
ENSDARG00000059658,no,maternal,not_assigned,ENSDARG00000059658:UTR2,0,0,0,0,0,controls
ENSDARG00000059672,no,maternal,not_assigned,ENSDARG00000059672:UTR5,0,0,0,0,0,others
ENSDARG00000059680,no,maternal_zygotic,4,ENSDARG00000059680:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000059701,no,maternal_zygotic,7,ENSDARG00000059701:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000059707,no,maternal,not_assigned,ENSDARG00000059707:UTR6,0,0,0,1,0,known_target
ENSDARG00000059711,no,maternal_zygotic,6,ENSDARG00000059711:UTR2,0,1,0,0,1,putative_targets
ENSDARG00000059722,no,maternal,not_assigned,ENSDARG00000059722:UTR3,0,1,0,0,0,putative_targets
ENSDARG00000059725,no,maternal_zygotic,5,ENSDARG00000059725:UTR2,0,0,0,0,0,others
ENSDARG00000059751,no,zygotic,6,ENSDARG00000059751:UTR2,0,0,0,0,0,others
ENSDARG00000059760,no,maternal_zygotic,not_assigned,ENSDARG00000059760:UTR4,0,0,1,0,1,putative_targets
ENSDARG00000059768,no,maternal_zygotic,6,ENSDARG00000059768:UTR7,0,0,0,0,1,putative_targets
ENSDARG00000059792,no,zygotic,6,ENSDARG00000059792:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000059794,no,maternal_zygotic,6,ENSDARG00000059794:UTR20,0,0,0,0,0,others
ENSDARG00000059804,no,maternal_zygotic,5,ENSDARG00000059804:UTR2,0,0,0,1,0,putative_targets
ENSDARG00000059809,no,maternal,not_assigned,ENSDARG00000059809:UTR3,0,0,0,0,0,others
ENSDARG00000059811,no,maternal,not_assigned,ENSDARG00000059811:UTR4,0,0,0,0,0,others
ENSDARG00000059812,no,maternal_zygotic,5,ENSDARG00000059812:UTR5,0,0,2,0,1,putative_targets
ENSDARG00000059816,no,maternal_zygotic,5,ENSDARG00000059816:UTR2,0,0,0,1,1,putative_targets
ENSDARG00000059835,no,maternal_zygotic,6,ENSDARG00000059835:UTR4,0,0,0,0,0,others
ENSDARG00000059843,no,maternal_zygotic,7,ENSDARG00000059843:UTR4,0,0,0,0,0,others
ENSDARG00000059866,no,maternal_zygotic,6,ENSDARG00000059866:UTR3,0,0,0,0,0,controls
ENSDARG00000059870,no,maternal_zygotic,6,ENSDARG00000059870:UTR2,0,0,0,0,0,controls
ENSDARG00000059871,no,maternal,not_assigned,ENSDARG00000059871:UTR3,0,1,1,0,0,putative_targets
ENSDARG00000059902,no,maternal,not_assigned,ENSDARG00000059902:UTR2,0,0,0,0,0,controls
ENSDARG00000059906,no,maternal_zygotic,4,ENSDARG00000059906:UTR2,0,0,0,0,0,controls
ENSDARG00000059908,no,maternal_zygotic,6,ENSDARG00000059908:UTR2,0,0,0,0,0,others
ENSDARG00000059917,no,maternal,not_assigned,ENSDARG00000059917:UTR2,0,0,0,1,1,putative_targets
ENSDARG00000059919,no,maternal,not_assigned,ENSDARG00000059919:UTR9,0,0,0,0,0,others
ENSDARG00000059933,no,maternal_zygotic,7,ENSDARG00000059933:UTR3,0,0,0,0,2,putative_targets
ENSDARG00000059951,no,maternal,not_assigned,ENSDARG00000059951:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000059960,no,maternal,not_assigned,ENSDARG00000059960:UTR4,0,0,0,1,1,putative_targets
ENSDARG00000059961,no,maternal_zygotic,6,ENSDARG00000059961:UTR2,0,0,0,0,0,others
ENSDARG00000059972,no,maternal,not_assigned,ENSDARG00000059972:UTR8,0,0,0,1,0,putative_targets
ENSDARG00000059982,no,maternal,not_assigned,ENSDARG00000059982:UTR2,0,0,0,0,1,putative_targets
ENSDARG00000059983,no,maternal,not_assigned,ENSDARG00000059983:UTR4,0,0,0,0,0,others
ENSDARG00000060001,no,maternal_zygotic,6,ENSDARG00000060001:UTR6,0,0,0,0,0,others
ENSDARG00000060004,no,zygotic,4,ENSDARG00000060004:UTR2,0,0,0,0,0,others
ENSDARG00000060006,no,maternal,not_assigned,ENSDARG00000060006:UTR2,0,0,0,1,1,putative_targets
ENSDARG00000060016,no,maternal_zygotic,6,ENSDARG00000060016:UTR3,0,1,0,2,1,putative_targets
ENSDARG00000060023,no,maternal,not_assigned,ENSDARG00000060023:UTR4,0,0,0,0,0,controls
ENSDARG00000060027,no,maternal_zygotic,6,ENSDARG00000060027:UTR6,0,0,0,0,0,others
ENSDARG00000060029,no,maternal,not_assigned,ENSDARG00000060029:UTR2,0,0,0,0,0,others
ENSDARG00000060030,no,maternal_zygotic,6,ENSDARG00000060030:UTR3,0,0,0,0,1,putative_targets
ENSDARG00000060036,no,maternal_zygotic,6,ENSDARG00000060036:UTR2,0,0,0,0,0,others
ENSDARG00000060041,no,maternal_zygotic,4,ENSDARG00000060041:UTR2,0,0,0,0,0,others
ENSDARG00000060054,no,maternal_zygotic,5,ENSDARG00000060054:UTR1,0,0,0,1,2,putative_targets
ENSDARG00000060058,no,maternal,not_assigned,ENSDARG00000060058:UTR5,0,0,0,0,0,controls
ENSDARG00000060065,no,maternal_zygotic,4,ENSDARG00000060065:UTR6,0,0,0,0,1,putative_targets
ENSDARG00000060068,no,maternal_zygotic,7,ENSDARG00000060068:UTR2,0,0,0,0,0,others
ENSDARG00000060069,no,maternal_zygotic,6,ENSDARG00000060069:UTR2,0,1,0,0,0,putative_targets
ENSDARG00000060071,no,maternal_zygotic,6,ENSDARG00000060071:UTR2,0,0,0,0,0,controls
ENSDARG00000060089,no,maternal_zygotic,7,ENSDARG00000060089:UTR2,0,0,0,0,0,others
ENSDARG00000060093,no,maternal,not_assigned,ENSDARG00000060093:UTR6,0,1,0,0,0,putative_targets
ENSDARG00000060101,no,maternal,not_assigned,ENSDARG00000060101:UTR7,0,0,0,0,0,others
ENSDARG00000060102,no,maternal,not_assigned,ENSDARG00000060102:UTR7,0,0,1,0,0,putative_targets
ENSDARG00000060109,no,maternal_zygotic,6,ENSDARG00000060109:UTR4,0,0,0,0,0,others
ENSDARG00000060112,no,maternal,not_assigned,ENSDARG00000060112:UTR6,1,0,0,0,0,putative_targets
ENSDARG00000060113,no,maternal_zygotic,4,ENSDARG00000060113:UTR7,0,0,0,0,0,others
ENSDARG00000060120,no,maternal,not_assigned,ENSDARG00000060120:UTR8,0,0,0,1,0,putative_targets
ENSDARG00000060123,no,maternal,not_assigned,ENSDARG00000060123:UTR2,0,0,0,0,0,others
